Borough,Month,Year,Cars_And_Taxis,Buses_and_Coaches,Motorbikes,HGVs,LGVs,no2
Islington,10,2018,374.67857142857144,34.916666666666664,51.75,22.904761904761905,154.8095238095238,40.83528230857144
Islington,10,2019,273.0,15.194444444444445,27.36111111111111,15.36111111111111,97.72222222222223,29.54837358666667
Islington,10,2020,772.5833333333334,84.91666666666667,145.08333333333334,91.5,291.0833333333333,29.917574921666667
Islington,10,2021,874.8333333333334,58.166666666666664,99.5,75.25,285.25,45.3266199075
Lambeth,3,2018,388.4166666666667,30.208333333333332,63.958333333333336,18.791666666666668,176.45833333333334,77.77138643875
Lambeth,3,2019,539.1111111111111,79.69444444444444,92.44444444444444,25.416666666666668,224.19444444444446,75.23246205999997
Lambeth,3,2020,568.1666666666666,13.583333333333334,21.0,32.0,161.83333333333334,39.69832960583333
Lambeth,3,2021,647.9166666666666,54.75,78.83333333333333,48.583333333333336,197.16666666666666,64.5658992625
Lambeth,4,2018,523.2291666666666,29.125,54.375,33.729166666666664,193.1875,61.569753829374974
Lambeth,4,2019,310.25,30.958333333333332,27.25,21.625,95.33333333333333,71.27833263833334
Lambeth,4,2020,400.3125,81.125,39.8125,27.145833333333332,131.47916666666666,36.77483267458333
Lambeth,4,2021,852.125,54.166666666666664,100.66666666666667,79.5,270.875,54.02875700541665
Lambeth,5,2018,184.125,5.875,11.583333333333334,3.0,45.25,69.20621988999999
Lambeth,5,2019,80.86111111111111,0.05555555555555555,6.166666666666667,0.9444444444444444,18.61111111111111,54.071282584999985
Lambeth,5,2020,410.4583333333333,65.5,42.208333333333336,23.708333333333332,113.45833333333333,23.97227691916667
Lambeth,5,2021,1157.3333333333333,42.0,80.41666666666667,72.5,354.0833333333333,44.91546310166667
Lambeth,6,2018,542.5208333333334,53.625,68.1875,39.770833333333336,239.41666666666666,50.747642989999996
Lambeth,6,2020,887.2916666666666,84.41666666666667,108.08333333333333,73.91666666666667,295.5416666666667,40.09848682999999
Lambeth,6,2021,575.9722222222222,55.916666666666664,70.94444444444444,41.25,183.97222222222223,50.41844741722222
Lambeth,7,2018,415.3125,54.083333333333336,64.54166666666667,29.083333333333332,157.16666666666666,59.53902190520833
Lambeth,7,2019,393.9166666666667,44.388888888888886,22.52777777777778,9.722222222222221,100.86111111111111,56.234780129722225
Lambeth,7,2020,339.0833333333333,31.958333333333332,25.541666666666668,17.208333333333332,84.5,35.06412325916667
Lambeth,7,2021,397.625,28.083333333333332,28.875,15.291666666666666,91.33333333333333,50.11230405124999
Lambeth,9,2018,556.5,66.51190476190476,64.83333333333333,24.392857142857142,201.11904761904762,42.10697436166669
Lambeth,9,2019,295.2,1.6333333333333333,17.333333333333332,5.966666666666667,87.86666666666666,49.310335107833325
Lambeth,9,2020,273.1111111111111,12.833333333333334,25.02777777777778,9.472222222222221,61.416666666666664,50.9936974388889
Lambeth,9,2021,645.9148936170212,48.4468085106383,83.85106382978724,61.829787234042556,212.85106382978722,55.266369551063825
Lambeth,10,2018,404.0210526315789,44.56842105263158,44.48421052631579,19.431578947368422,128.77894736842106,51.75035494610528
Lambeth,10,2019,357.55555555555554,10.666666666666666,15.13888888888889,7.5,83.61111111111111,53.70361449777778
Lambeth,10,2020,415.875,49.75,41.5,21.666666666666668,105.54166666666667,45.503022969583334
Lewisham,3,2018,763.5,13.666666666666666,17.166666666666668,19.916666666666668,188.08333333333334,51.855113315000004
Lewisham,3,2019,599.1388888888889,28.36111111111111,36.25,44.05555555555556,175.94444444444446,55.342612453055544
Lewisham,4,2018,314.25,10.805555555555555,9.88888888888889,10.63888888888889,75.69444444444444,50.119487389166665
Lewisham,4,2019,164.14583333333334,4.6875,5.229166666666667,2.3125,38.854166666666664,45.57790460708333
Lewisham,4,2020,604.2916666666666,23.791666666666668,37.541666666666664,35.0,162.375,25.921791151333327
Lewisham,4,2021,720.25,64.5,77.41666666666667,55.166666666666664,215.33333333333334,54.345839443333325
Lewisham,5,2018,456.0,46.416666666666664,31.416666666666668,33.375,123.54166666666667,37.299699302499995
Lewisham,5,2019,239.0,6.25,2.9166666666666665,3.5,31.666666666666668,34.936626223333334
Lewisham,5,2020,272.625,13.291666666666666,8.333333333333334,7.666666666666667,49.708333333333336,25.238915688791668
Lewisham,5,2021,262.02777777777777,11.027777777777779,12.805555555555555,6.722222222222222,57.416666666666664,29.933337915277775
Lewisham,6,2018,457.2083333333333,17.3125,20.197916666666668,15.28125,109.05208333333333,43.17767926343749
Lewisham,6,2019,362.4375,9.072916666666666,9.15625,6.833333333333333,76.22916666666667,38.60317768708333
Lewisham,6,2020,374.98333333333335,16.866666666666667,12.75,15.833333333333334,83.96666666666667,37.05339034799999
Lewisham,6,2021,483.8888888888889,9.0,15.5,18.77777777777778,103.66666666666667,34.41498701027778
Lewisham,7,2019,222.9,3.033333333333333,3.95,1.9833333333333334,32.86666666666667,35.24896833616666
Lewisham,7,2020,952.9565217391304,28.869565217391305,54.608695652173914,88.73913043478261,281.17391304347825,37.037366568695646
Lewisham,7,2021,902.4117647058823,57.35294117647059,55.411764705882355,64.6470588235294,227.55882352941177,27.313696265882356
Lewisham,9,2018,763.7666666666667,60.36666666666667,28.5,36.56666666666667,201.71666666666667,36.416407414666665
Lewisham,9,2019,302.9642857142857,9.071428571428571,7.488095238095238,4.369047619047619,72.01190476190476,31.82936884511905
Lewisham,9,2020,558.7166666666667,31.033333333333335,31.933333333333334,37.71666666666667,129.23333333333332,42.64355935666667
Lewisham,9,2021,593.4166666666666,24.65,29.983333333333334,27.483333333333334,149.21666666666667,28.820137948000003
Lewisham,10,2018,778.6724137931035,29.75862068965517,35.8448275862069,47.51724137931034,239.22413793103448,47.45475320172412
Lewisham,10,2019,29.166666666666668,0.2916666666666667,1.2916666666666667,0.5,7.0,40.09898604166667
Lewisham,10,2020,10.0,0.0,0.5,0.4166666666666667,3.5833333333333335,28.519504413333326
Lewisham,10,2021,7.916666666666667,0.0,1.0,0.5,2.9166666666666665,24.284677865000003
Redbridge,3,2019,2309.25,84.25,35.75,50.666666666666664,387.75,39.562343287500006
Redbridge,4,2018,502.4791666666667,11.208333333333334,7.3125,6.375,74.04166666666667,37.904615875562506
Redbridge,4,2019,3002.4761904761904,33.19047619047619,43.095238095238095,371.3333333333333,901.7619047619048,29.416312727619054
Redbridge,4,2020,1955.8333333333333,11.805555555555555,30.666666666666668,210.47222222222223,598.5833333333334,21.28921546266666
Redbridge,4,2021,2039.0166666666667,22.166666666666668,48.11666666666667,141.85,547.3,30.712237127266672
Redbridge,5,2018,71.83333333333333,2.7916666666666665,0.6666666666666666,0.4583333333333333,8.75,39.96279274041666
Redbridge,5,2019,1625.125,19.520833333333332,30.354166666666668,123.1875,422.4791666666667,26.583118231666678
Redbridge,6,2018,1094.607142857143,27.035714285714285,26.416666666666668,55.36904761904762,259.5833333333333,29.59062284273811
Redbridge,6,2019,836.0666666666667,8.35,21.466666666666665,61.35,234.41666666666666,27.491175045000002
Redbridge,6,2020,99.20833333333333,4.916666666666667,1.4583333333333333,1.8333333333333333,17.0,25.655725229166663
Redbridge,6,2021,714.6944444444445,4.75,16.77777777777778,19.86111111111111,122.88888888888889,23.50413003191666
Redbridge,7,2018,712.0833333333334,63.916666666666664,6.75,10.333333333333334,73.91666666666667,43.47764118333333
Redbridge,7,2019,1423.611111111111,19.97222222222222,28.694444444444443,29.36111111111111,244.25,26.445926193444446
Redbridge,7,2020,1288.9166666666667,16.5,16.083333333333332,38.666666666666664,295.0,23.790235147833332
Redbridge,7,2021,3332.75,56.666666666666664,92.91666666666667,106.41666666666667,532.1666666666666,37.707360728333335
Redbridge,9,2018,401.6666666666667,0.0,2.1666666666666665,1.6666666666666667,48.75,32.843229664166664
Redbridge,9,2019,1891.65625,11.0625,22.46875,185.9375,534.96875,25.270753470937503
Redbridge,9,2020,995.6111111111111,15.083333333333334,11.88888888888889,27.444444444444443,175.86111111111111,23.63192627861111
Redbridge,9,2021,1014.0833333333334,17.833333333333332,21.333333333333332,29.625,146.83333333333334,32.36586065
Redbridge,10,2018,759.5416666666666,14.5,9.041666666666666,9.958333333333334,122.70833333333333,48.623808073125
Redbridge,10,2019,591.75,6.25,3.25,6.791666666666667,87.20833333333333,42.181129181666655
Southwark,3,2018,392.1666666666667,21.5,82.91666666666667,33.5,210.5,31.055675444166667
Southwark,3,2019,283.375,22.625,51.25,20.166666666666668,168.375,34.01834710875
Southwark,4,2019,237.41666666666666,11.708333333333334,38.083333333333336,17.583333333333332,141.70833333333334,28.92655643291666
Southwark,4,2020,418.3888888888889,18.52777777777778,34.333333333333336,28.72222222222222,127.94444444444444,22.95316735027778
Southwark,4,2021,968.0,216.91666666666666,186.66666666666666,109.58333333333333,356.25,29.18636114
Southwark,5,2018,620.8452380952381,107.27380952380952,100.02380952380952,47.75,269.5952380952381,30.986057509404752
Southwark,5,2019,339.0,22.833333333333332,50.333333333333336,39.0,126.0,31.597559618750008
Southwark,5,2020,503.7083333333333,25.541666666666668,24.791666666666668,38.958333333333336,150.33333333333334,15.690092376833334
Southwark,5,2021,746.1666666666666,25.583333333333332,42.333333333333336,32.916666666666664,168.0,15.172980843416667
Southwark,6,2018,333.8541666666667,52.666666666666664,43.291666666666664,20.6875,119.83333333333333,24.898352491833336
Southwark,6,2019,187.89583333333334,10.208333333333334,19.270833333333332,6.166666666666667,63.208333333333336,23.401858288125002
Southwark,6,2020,447.89285714285717,25.464285714285715,40.785714285714285,37.20238095238095,164.88095238095238,15.727678898904758
Southwark,6,2021,232.63888888888889,13.277777777777779,29.75,14.555555555555555,84.36111111111111,12.059211840555555
Southwark,7,2018,638.0833333333334,63.861111111111114,84.63888888888889,30.47222222222222,258.97222222222223,37.775602750833336
Southwark,7,2019,17.75,0.08333333333333333,2.0833333333333335,0.9166666666666666,8.833333333333334,20.118132645
Southwark,7,2020,765.0,12.416666666666666,69.91666666666667,34.416666666666664,168.33333333333334,9.73132721625
Southwark,9,2018,454.8,27.816666666666666,25.416666666666668,16.633333333333333,139.3,23.690621891666662
Southwark,9,2019,255.25,6.983333333333333,13.45,9.066666666666666,82.4,25.10080824366667
Southwark,9,2020,413.6041666666667,39.666666666666664,52.3125,39.166666666666664,151.89583333333334,30.475401016708336
Southwark,9,2021,214.95833333333334,10.25,16.25,5.75,48.958333333333336,26.80787103833333
Southwark,10,2018,641.7916666666666,58.541666666666664,42.5,30.708333333333332,203.375,43.4508132125
Southwark,10,2019,41.75,0.0,2.3333333333333335,2.25,11.666666666666666,17.7052464275
Southwark,10,2020,456.3333333333333,13.333333333333334,20.666666666666668,21.125,102.625,44.205804162166686
Southwark,10,2021,264.4583333333333,11.125,18.708333333333332,10.666666666666666,66.91666666666667,21.949102761208337
Southwark,11,2018,572.9583333333334,171.45833333333334,125.20833333333333,27.375,232.16666666666666,51.79916101416666
Southwark,11,2019,587.5833333333334,33.916666666666664,24.666666666666668,11.333333333333334,122.25,40.121317436666665
Sutton,3,2018,450.4583333333333,27.25,7.958333333333333,4.291666666666667,63.208333333333336,58.69965332124999
Sutton,3,2019,660.8888888888889,26.555555555555557,14.5,23.52777777777778,129.30555555555554,62.372441841944415
Sutton,4,2018,362.5,1.6666666666666667,4.5,3.5,39.666666666666664,45.442968154999996
Sutton,5,2018,251.47916666666666,4.625,3.125,4.979166666666667,33.854166666666664,58.91602337791668
Sutton,5,2019,128.04166666666666,3.9166666666666665,1.4583333333333333,1.0,15.166666666666666,62.93465847125
Sutton,5,2020,1560.8,29.0,25.8,130.2,472.0,46.963819713999996
Sutton,5,2021,1146.9166666666667,35.0,35.083333333333336,20.666666666666668,228.91666666666666,40.49343073083333
Sutton,6,2018,488.40277777777777,7.208333333333333,8.51388888888889,18.083333333333332,99.13888888888889,35.946799638611104
Sutton,6,2019,453.3666666666667,10.066666666666666,8.066666666666666,12.35,83.25,42.235422251183344
Sutton,6,2020,462.0833333333333,15.416666666666666,11.694444444444445,15.88888888888889,95.19444444444444,36.95763472277778
Sutton,6,2021,458.75,9.875,9.25,13.375,83.79166666666667,30.281992514583333
Sutton,7,2018,978.3333333333334,40.25,14.166666666666666,13.0,147.66666666666666,77.34702863166667
Sutton,7,2019,364.55555555555554,13.055555555555555,7.222222222222222,4.527777777777778,55.27777777777778,41.666631805
Sutton,7,2021,79.75,0.0,1.75,0.4166666666666667,7.25,45.732863315
Sutton,9,2018,260.8333333333333,5.3125,5.395833333333333,10.208333333333334,50.645833333333336,62.909059079375005
Sutton,9,2019,54.541666666666664,0.0,1.125,0.9583333333333334,9.666666666666666,50.04670200541667
Sutton,9,2020,172.3125,3.2916666666666665,3.1875,3.1458333333333335,26.375,34.317673181458325
Sutton,9,2021,241.27777777777777,4.444444444444445,4.861111111111111,5.194444444444445,36.55555555555556,55.87805868805554
Sutton,10,2018,540.0119047619048,7.428571428571429,6.619047619047619,8.642857142857142,92.54761904761905,70.0576370355952
Sutton,10,2019,435.0625,2.6041666666666665,5.0,9.229166666666666,77.79166666666667,50.71624349583334
Sutton,10,2020,1541.4285714285713,19.428571428571427,36.42857142857143,77.57142857142857,371.2857142857143,68.42334871714284
Wandsworth,4,2018,1297.304347826087,4.826086956521739,70.65217391304348,59.52173913043478,316.6521739130435,47.19594974086958
Wandsworth,4,2019,1006.0833333333334,34.333333333333336,83.66666666666667,58.166666666666664,345.8333333333333,37.41036101833333
Wandsworth,4,2020,459.0,21.708333333333332,43.958333333333336,39.625,157.45833333333334,25.314858244583334
Wandsworth,4,2021,1372.9166666666667,162.58333333333334,178.0,54.083333333333336,357.9166666666667,53.44813662750001
Wandsworth,5,2018,607.5714285714286,26.511904761904763,47.714285714285715,20.511904761904763,174.98809523809524,53.50170145750001
Wandsworth,5,2019,385.7291666666667,42.833333333333336,24.1875,13.666666666666666,97.3125,61.275006758124995
Wandsworth,5,2020,513.9166666666666,44.416666666666664,78.08333333333333,29.583333333333332,145.75,25.467416630833338
Wandsworth,5,2021,1650.967741935484,69.58064516129032,133.2258064516129,115.93548387096774,448.16129032258067,49.47579892064517
Wandsworth,6,2018,604.2870370370371,23.685185185185187,49.657407407407405,20.703703703703702,163.78703703703704,54.212731699074034
Wandsworth,6,2019,743.5833333333334,2.75,44.27777777777778,9.36111111111111,190.83333333333334,54.45189577694443
Wandsworth,6,2020,1036.6041666666667,28.895833333333332,57.25,53.958333333333336,256.5833333333333,39.05137227333334
Wandsworth,6,2021,138.08333333333334,0.0,11.666666666666666,4.833333333333333,29.5,57.961621529999995
Wandsworth,7,2018,1095.0,27.22222222222222,82.30555555555556,54.94444444444444,265.47222222222223,49.92091730916666
Wandsworth,7,2019,430.4583333333333,4.375,28.375,5.208333333333333,132.25,60.21655894291667
Wandsworth,7,2020,853.5,47.666666666666664,63.083333333333336,48.333333333333336,204.08333333333334,49.66522752
Wandsworth,7,2021,1211.2954545454545,43.25,107.4090909090909,90.27272727272727,344.70454545454544,49.222663031818186
Wandsworth,9,2018,819.1527777777778,27.36111111111111,61.59722222222222,27.958333333333332,247.0,54.47926144791666
Wandsworth,9,2019,1105.0714285714287,62.95238095238095,80.9047619047619,47.642857142857146,309.35714285714283,45.78801445119048
Wandsworth,9,2020,327.25,0.4166666666666667,35.583333333333336,7.75,80.58333333333333,66.48694461166667
Wandsworth,9,2021,1244.8333333333333,15.666666666666666,130.16666666666666,76.08333333333333,378.0833333333333,53.80741435458333
Wandsworth,10,2018,269.69444444444446,10.347222222222221,31.34722222222222,18.34722222222222,96.97222222222223,50.18005022583335
Wandsworth,10,2019,44.666666666666664,0.0,2.0416666666666665,0.5208333333333334,8.854166666666666,53.61442470104166
Wandsworth,10,2020,96.0,0.0,4.166666666666667,2.5,17.666666666666668,44.349384522499996
Wandsworth,10,2021,789.4583333333334,22.625,68.91666666666667,59.0,237.20833333333334,47.89015057791667
Wandsworth,11,2018,869.4166666666666,27.583333333333332,73.41666666666667,78.33333333333333,349.4166666666667,94.15986462083335
Westminster,4,2018,144.16666666666666,15.722222222222221,25.805555555555557,7.361111111111111,47.77777777777778,122.29184684861113
Westminster,4,2019,421.7916666666667,64.08333333333333,49.666666666666664,16.25,104.14583333333333,81.83161491916668
Westminster,4,2020,295.0833333333333,10.75,36.5,31.583333333333332,106.91666666666667,38.3935808175
Westminster,5,2018,887.6770833333334,100.45833333333333,80.91666666666667,48.458333333333336,286.5,97.80739857312498
Westminster,5,2019,272.375,3.2083333333333335,16.083333333333332,7.791666666666667,65.0,99.13021092958336
Westminster,5,2020,172.66666666666666,20.783333333333335,31.2,16.933333333333334,60.96666666666667,21.139600679
Westminster,5,2021,1048.2708333333333,61.9375,118.85416666666667,99.89583333333333,328.6666666666667,63.256344168541666
Westminster,6,2018,554.8988764044943,79.07865168539325,58.26966292134831,35.49438202247191,187.65168539325842,72.69759930460673
Westminster,6,2019,441.35,32.233333333333334,33.11666666666667,22.016666666666666,149.55,74.93722452649997
Westminster,6,2020,711.5714285714286,65.10714285714286,72.51190476190476,68.64285714285714,241.33333333333334,32.580938531190476
Westminster,6,2021,1707.736111111111,121.875,150.875,141.19444444444446,535.1388888888889,40.065861139722216
Westminster,7,2018,186.95833333333334,8.791666666666666,23.208333333333332,7.041666666666667,49.958333333333336,84.19331551583333
Westminster,7,2019,617.25,17.75,42.0,18.77777777777778,143.58333333333334,78.99991579083333
Westminster,7,2020,534.4375,40.979166666666664,49.125,39.8125,154.125,30.165389162291664
Westminster,7,2021,1491.3333333333333,105.5,124.91666666666667,106.0,525.5,52.6657198625
Westminster,9,2018,461.625,99.75,39.125,29.569444444444443,145.625,95.32968382250002
Westminster,9,2019,1433.0925925925926,86.80555555555556,160.40740740740742,115.75925925925925,395.5462962962963,70.87236340592592
Westminster,9,2020,1046.4166666666667,203.66666666666666,111.5,112.0,405.4166666666667,44.35958324333333
Westminster,9,2021,1643.5833333333333,83.41666666666667,167.97222222222223,127.47222222222223,450.52777777777777,35.6396169861111
Westminster,10,2018,515.125,44.80555555555556,54.513888888888886,29.51388888888889,166.69444444444446,78.84089886791665
Westminster,10,2019,697.75,43.361111111111114,88.41666666666667,56.361111111111114,287.5,87.41633455277778
Westminster,10,2021,2171.5833333333335,39.916666666666664,167.41666666666666,224.83333333333334,664.6666666666666,42.41660231833333
Westminster,11,2018,681.0833333333334,52.916666666666664,58.0,35.583333333333336,193.83333333333334,96.21957599416669
